lounge_id,lounge_name,airport,type_of_lounge
a2775439d7a62dcde36a5e185540cd7c,Admirals Club,Chicago O'Hare Airport,First Class
127156bf74471b599cbd545b2b8fb695,G16 lounge,Hong Kong Airport,Business Class
ff7d0e0a8e61fe86f5d25d6bdd24fc35,Maple Leaf Transborder,Vancouver Airport,Business Class
7e9685889b7ed4296444cf5b94eb49f1,Koru Lounge,Sydney Airport,Business Class
36011308e186f6ab960ef058ee1fbd38,unknown,Atlanta Hartsfield Airport,Business Class
c3b2e7d5c18060273fbee525ca699f12,SATS Premier lounge T1,Singapore Changi Airport,Business Class
e57cac48e6f01d6bc98a02e1d281e42a,Terminal 2F,Paris CDG Airport,Business Class
415853e12d26a20375cd74cb75734f09,Piemonte Lounge,Turin Airport,Business Class
2e426da31daae5d0701b291331f6f03a,Admiral's club gate E 48,Washington National Airport,Members
227084bc9dc30d2aba445bdcac2d77c0,The Lounge,Luxembourg Airport,Business Class
75c6d71a35a6622277c714134e480a8f,Business Class,Johannesburg Airport,Business Class
abfb488043062d83e2b444dc3510dfb3,Prime Class Lounge,Muscat Seeb Airport,Business Class
0a0d1d99e6c3038de702ab9bf0f48494,SkyTeam,Istanbul Airport,Business Class
6253e50599e9e617f4f99eabc3dbabff,Schengen T2,Munich Airport,Business Class
6709993cf6af1ce3c9976f1f9d9f62cc,unknown,Shanghai Pudong Airport,Business Class
2998d095be1bf60f6a4d974bfde76a85,Clipper Lounge,Mumbai Airport,Business Class
33adfb8ffc88398dc491a7ed461e9e6f,Golden Satellite Lounge,KLIA Kuala Lumpur Airport,Business Class
60a23ae730ea54ac4225d3bdb536c65e,Red Carpet,Chicago O'Hare Airport,unknown
43f78805f820449fca5369dd8f04f233,Senator Lounge,Frankfurt Main Airport,Business Class
b9ac218c5bae95b307a4deb27acb802b,Melbourne,Melbourne Airport,Frequent Flyer
25c80c29b137af91e8b0ddc7da0cf85f,Admirals Club,Los Angeles LAX Airport,First Class
6eb82191fb16a923c83357ca03d88673,Royal Thai business,Bangkok Suvarnabhumi Airport,Business Class
0d58cbc1c8717393ef5e59c8db30ea62,Star Alliance Gold,Cairo Airport,Business Class
5bc6438b6229f479994220b47165d2f1,Maharaja Lounge,Delhi Airport,Business Class
a36fe4ee32b6bc0916a1c63e646ac9c9,unknown,Mauritius Airport,Business Class
156e2092852fb63410783ec1103a32ba,Servisair,London Heathrow Airport,Business Class
9c56bf0412af5576952b0c2ed9226fb1,IASS Executive,Tokyo Narita Airport,Business Class
56ad30fb3263ff300a971c9cd9c01f84,unknown,Hilo Airport,Frequent Flyer
840c8436e7469136fbb77fbafd695782,Clubhouse,New York JFK Airport,unknown
aedca6a640d77a0cf036075032f82e5a,Emirates First Lounge,Dubai Airport,First Class
6d2f03e4cf6d34e6d58b21b3465fa4e9,Oneworld Lounge,Los Angeles LAX Airport,Business Class
0dad6c846c0cf2759c502b2c344448a9,NIA Lounge,Hanoi Airport,Business Class
dc1c4819274e57ec954eb3061c0aee83,Aspire Lounge 26,Amsterdam Schiphol Airport,Business Class
e70dcc85f369cb42871a632c249b429a,GVK Lounge,Mumbai Airport,Frequent Flyer
17dbabc4d70820831b8ccf4e2f458e39,Etihad Lounge,London Heathrow Airport,Business Class
17ec78513fa3fc3f943fc244466ae1e1,Qantas Business Lounge,Auckland Airport,Business Class
0055786e6ae3ea126022244ea189daf6,Copa,Panama Tocumen Airport,First Class
cc542a4636b0c855f734430a625bcd7e,Escape Lounge,Manchester Airport,Business Class
26f9807bc40cfd54f21f61eb1b948849,unknown,Ho Chi Minh City Airport,Business Class
a03d2714715ecf8bfc81ed0256addc73,unknown,Gold Coast Airport,Business Class
aad4ca0ded2ded0157373a5c634d260c,Concordia Lounge,Manado Airport,Business Class
05cf4bdb96b57a47f7d96accb49680c5,Golden Lounge,London Heathrow Airport,Business Class
ae04769cfd22339fb4563467faab453a,Upper Class Lounge,Boston Logan Airport,Business Class
b06e42bed8b06bf13ce516d801a64459,SkyClub,Los Angeles LAX Airport,Business Class
a01210e1879d07dcc09a0671d29d1b1f,Eurobonus,Copenhagen Airport,Frequent Flyer
48cfd22cb6357b471a7c1c2628701c48,Tarom,Bucharest Otopeni Airport,Business Class
a33a2f48f3a1d5e9e89acd03aa0e44b7,Premium Lounge,Denpasar Bali Airport,unknown
52d3e38a58c1124804e2a58fe2e30a49,Red Carpet,San Francisco Airport,Business Class
007b1ea485ccd4741376269641ceb7fb,unknown,Phoenix Sky Harbor Airport,Members
3987e357e003a867b1ac05898a4e8f89,EBL Skylounge,Dhaka Airport,Pay to Use
1041852707c0d43fd48b7f0fcc8587a0,T1 Domestic Lounge,Mexico City Airport,Business Class
12daf2d759cb5897d9ed62be99637385,Not sure,Istanbul Airport,Business Class
8eacd12fb47331d18ea5981453645291,Admiral Club,New York JFK Airport,Business Class
6e61937d117e8bae5e04db1c58584f15,Qantas Lounge,Honolulu Airport,Business Class
ad2ec8b0fd5567ecaa50b6514085f281,First lounge,London Heathrow Airport,First Class
f2008adc28d46f7f735bdd12f3262239,Golden lounge Satellite,KLIA Kuala Lumpur Airport,Business Class
47d7b3c6fd60009af7921419fa08a580,Swiss Arrivals Lounge,Zurich Airport,Business Class
73d414e183299530a4620b233997adb6,Sky Lounge,Minneapolis St Paul Airport,Business Class
cb7469e318dc3b5082fea380cfc1d42a,Air France,Washington Dulles Airport,Business Class
27e96fc5b546ed690c85a6801d00de63,Plaza,London Heathrow Airport,unknown
21d82256c8d21c3b6fe07691dc917f8e,Crown Room,Los Angeles LAX Airport,First Class
52d83c2c155513dc6d0dde74e2e2b869,Tallinn Airport Business Lounge,Tallin Airport,Frequent Flyer
dce083c2208257a18a7f5f39b8fecdf3,Delta Sky Club,La Guardia Airport,First Class
242e6d6d42ba4bcf8a62556fadc39e90,Hamburg Airport Lounge,Hamburg Airport,Frequent Flyer
8dbfcc55000291b5d92c167de776810b,unknown,Geneva Airport,unknown
5d0d448b916feb54d1f23016405bdfc5,unknown,Amsterdam Schiphol Airport,Frequent Flyer
98d21084a18486a1c9f57af2cedf16f2,Pearl,Abu Dhabi Airport,Business Class
2b2fb79d418e880e80e7bdb7c0bd7195,Crown 52,Amsterdam Schiphol Airport,Business Class
c9215a5548b5a369b62ca15cc0c2d8a2,1903 Lounge,Manchester Airport,Business Class
7d86f10c7ee4cc865ef9fa62d16a51f9,Miracle Lounge,Bangkok Suvarnabhumi Airport,Business Class
a889d2f10b9fc46eee70d0c0c5fecb12,Senator,London Heathrow Airport,Business Class
7e350218bd1e4097f5ff67152d2a5795,unknown,Nairobi Airport,unknown
84c7ea89c8c1842817f753f02ecc3a09,SAS Oslo Airport Domestic,Oslo Airport,Business Class
922e1edb5ba43d1a304c0fc5a1903bcd,Plaza Premium Lounge,Vancouver Airport,Members
8e8aac77e67decb1e701190bd8fc73d5,Silver members lounge,Hamad  Doha Airport,Frequent Flyer
ec5c98884fe251940952b633c0f8d656,Star Alliance Gold,Singapore Changi Airport,unknown
e76008e03a8b65ed6e3e6ea28f2d68e8,Silverkris Lounge,Singapore Changi Airport,unknown
c97fa07180b20d44f0647c5e79df2b97,Senator Lounge,Mumbai Airport,Business Class
e9594909630025d8ac7d9565483741f1,Sala VIP,Frankfurt Main Airport,Business Class
1f45b9eb90d41f5ebda32a2568025817,Silver Kris Lounge,London Heathrow Airport,Business Class
7f5fd5cd3bb76fea4267b45d2ebab0e0,AA Arrivals Lounge,London Heathrow Airport,Business Class
4a35463f44c66a742757357ba81e1fbc,Senator Lounge,Dusseldorf Airport,Frequent Flyer
287711272b40203cf4e4ff9ae8425b76,Aspire Lounge,Manchester Airport,Pay to Use
ac656fe363e0573b43fa74c029147f99,AA Admirals Club,Paris CDG Airport,Business Class
d0c694cc1b08f1bdc085f3f4d9938426,Sky Club,Atlanta Hartsfield Airport,Frequent Flyer
ed669ce8eab8779cea3eea437c34218d,unknown,Addis Ababa Airport,unknown
df2879596b44b07816d97c5b165444d2,Grand class,Paris Orly Airport,Business Class
d94fd182ebe48819f41cd74835b5081a,Anfore,Rome Fiumicino Airport,Business Class
aba9bc33eea6806a6d3c6c559342cb4f,Domestic Lounge,Auckland Airport,Frequent Flyer
8e7d5f6055ee682182b0232b44981e3c,Crowne lounge,Amsterdam Schiphol Airport,Members
f286a2a13960517d3519b303dad46a44,Mexico City T2,Mexico City Airport,Business Class
abad77453db4ff82816146931bd242c0,Menzies Executive Lounge,Stockholm Arlanda Airport,Business Class
047c29cb3758f0bb1e5e56b10ba35826,T5,London Heathrow Airport,Frequent Flyer
6e041ea0a8e84142efa56d0ef8b2a571,Finnair Lounge,Helsinki Vantaa Airport,Frequent Flyer
638eedf67f7634156d1ba9b9dedeb887,KLM/Air France lounge,Houston Hobby Airport,Business Class
383318d17a752994fea6635ee6748584,Arrivals,London Heathrow Airport,Business Class
5799a3a42a0c71c06d8be8e351516b35,unknown,Cape Town Airport,First Class
4d6d6db9ccffcaf322f285dca4f0c753,Plumeria Lounge,Honolulu Airport,First Class
52900cbec309ef5d4bddbcbdf06bf67b,Skyteam lounge,London Heathrow Airport,Business Class
c2bc785ad4fc49e06f40d9b8545398cb,unknown,Philadelphia Airport,First Class
edfd0035726ba9c6a7bbab938cb654b2,Maple Leaf,Ottawa Airport,Business Class
1f9cdbbca1263f5e0504932645613a0b,Golden Lounge Regional,KLIA Kuala Lumpur Airport,Business Class
ac0a775a8120754e03320e65c8ac6d33,Cartagena Business Class Lounge,Cartagena Rafael Nunez Airport,Pay to Use
2f6ccced04a1526ee9f869648b83a1b3,Doha,Hamad  Doha Airport,First Class
bdec2e44a4383e288511a03d1917ea0b,unknown,Panama Tocumen Airport,Business Class
03b4dfad4392b9c75f57cf2bd85455b7,Hato Airport,Curacao Airport,Business Class
b950da60026359a6d2bf21d7c220e998,Avianca,El Salvador Intl Airport,Business Class
31ef2638ef15ad08187230dfccb2a4c8,Salon Vallee De Mai,Seychelles Airport,Business Class
8e9bc029f81c837a4d35f63f0d5e8640,unknown,Kathmandu Airport,Business Class
0c51e7ae26a47b79c324127ff8aebccf,SilverKris,Bangkok Suvarnabhumi Airport,Business Class
b78f411ed86e9b7f68c06b39f0a04169,Plaza Premium Lounge Dubai,Dubai Airport,Members
3503b01f8bdb35ee23fdb368c7f215d6,COPA Club,Panama Tocumen Airport,Business Class
ce06ab3d01274fce1ed761c9db7ba322,United Club,Boston Logan Airport,Business Class
0818fddf855c9fb44935ca69bdb25666,unknown,Queenstown Airport,Frequent Flyer
90e45c9ac190e0a0b101b7f332c3cc8f,Travellers Lounge,Hong Kong Airport,Business Class
1a16d67f32abed5be9dc91b45ab3ea8c,Executive Lounge,Kathmandu Airport,Business Class
8dc65fd5626497d3b7525085e3db76f9,United Club SFO,San Francisco Airport,Business Class
03816f00ad27d05f3538dc33c15a903c,Terraces Lounge,Dubai Airport,Business Class
fa9e898e025e58602f31bd83a5f4d2fc,International Business Lounge,Sydney Airport,Business Class
a5cecac453657fb8f8a0b1dc8dd2b7fe,Priority Pass,Los Angeles LAX Airport,Frequent Flyer
525c3e327345da4e6c7fdb30d6bb5e8d,Amédée Maingard,Mauritius Airport,Business Class
5e2545542f32497bc147cd84dd399224,Lounge 2F,Paris CDG Airport,Business Class
a908808ac293b2b713ca0d34109149b3,Salon VIP,Santiago De Chile Airport,Business Class
9a89c2cf287c913459978d80a434bef4,Senator Lounge,Detroit Airport,unknown
ad8d45519081f5ef3c04d25a6f38860b,Manaia Lounge,Christchurch Airport,Business Class
4f06a69009b5161b680b95961bd58f8a,Sala VIP,Brussels Zaventem Airport,Business Class
4ffc302eebd048b1d9087f81c64e5be7,casa italia,Rome Fiumicino Airport,Frequent Flyer
b08b9317d8c1f63359533e15236a5331,unknown,Vancouver Airport,Members
f559b097fabbeb0b3ba758dac68494de,Serandib Lounge,Colombo Airport,Business Class
0039420393e7878f2a9f6c076796cfd9,Business Lounge,Seoul Incheon Airport,Business Class
0a37085e2c2209adcb46c992a0e869c4,Air Canada Lounge,Calgary Airport,Members
d8bc7fa5db31133a9fc71170b7f06947,unknown,Xiamen Airport,Business Class
2b5de75b9c3e5ef0499122336f93ce2a,Star Alliance Lounge,Madrid Barajas Airport,Business Class
3d8ede4e86ca10b17fc61792b6ceccc7,AIR NEW ZEALAND BUSINESS CLASS LOUNGE REVIEW,Los Angeles LAX Airport,Business Class
d06603e5f322f66100f359d9f435a163,unknown,Dubai Airport,Members
e69207a8e2683d891eb6b775f543e60f,SAS Plus,Stockholm Arlanda Airport,Business Class
f76927cabb1820bef1b14271aac9634b,Senator Lounge (Pier C),Vienna Airport,Business Class
784ab6d03662ab867ef721ec7a44c87e,ANA Lounge,Tokyo Narita Airport,Business Class
d5fda806db7444f5e812d28acd1b1df8,Domestic Business,Melbourne Airport,Business Class
9ea4c41dc24eb94ad3ef2b532f48df70,Hainan lounge,Beijing Capital Airport,Business Class
16a868e29461ba25ff9ddd5ab1c245ff,Royal Silk,Bangkok Suvarnabhumi Airport,unknown
b4e4d9ff3e4aa1b5ee2911e33fc904f1,Priority Pass,Edmonton Airport,Pay to Use
697b6ca6528eda9d773df149a4f27bd8,Avianca,Miami Airport,Business Class
153e5784495a736ea541a61d7bc793fa,Narita,Tokyo Narita Airport,Business Class
9e2959df83f61b0ceea0736157e813f9,Senator Lounge A,Zurich Airport,Frequent Flyer
63641de1d51d0cb6bcf2298a1f1046ef,unknown,Dhaka Airport,Frequent Flyer
32c498302fadea694db9f18560cc93a3,unknown,Copenhagen Airport,Business Class
c4317af0d851f9645b430c59b2d06036,unknown,Paris CDG Airport,Business Class
a1dcee5eacda64574fd75f38e7367f9e,Hobart,unknown,Frequent Flyer
5d328e2692c9a6098c3333bcb4a6d5b3,British Airways Lounge,Edinburgh Airport,Business Class
0c44ca2b3473ea7107e75237d8958c45,unknown,Almaty Airport,Business Class
49f9be280ae8dc8d8e1857524312fe58,unknown,Warsaw Chopin Airport,Business Class
50a920b44eb16b5d6baa597e0bff9d81,Chinook Lounge,Calgary Airport,Business Class
452f20cdb715d87beea981f19b18adc2,Salon Icare,Paris CDG Airport,Business Class
14e3892334bffcf09639229d9906a6de,Admirals Club,Mexico City Airport,Business Class
343c8a0a3430e5c1445b5f1a633faa84,unknown,Lima Airport,Business Class
769f9c036ade9e0298babe6aca83efc5,unknown,Incheon Airport,Business Class
c1e4180abf8256134196f40c52ecbb0c,unknown,Riyadh Airport,Pay to Use
fcb9afc04e5373e6a9d3c62b15b23c7a,Qantas Club,Auckland Airport,Frequent Flyer
ca6bc5893c7c7ea5928f2aa04868a0f7,Star Alliance lounge,Sao Paulo Guarulhos Airport,First Class
004203901f1fc22cf3ee157c53c0b46f,SkyClub,Atlanta Hartsfield Airport,unknown
20bb8913e489ac90c7d5af35afd58fdd,Galleries Lounge,Newark Airport,Business Class
6d9e02652df38277cd89c6af7eddeed0,Bangkok airways lounge,Krabi Airport,unknown
62b2f9d3c56d2c5fd7df445f1c93032a,CIP Siem Reap,Siem Reap Airport,Business Class
c2319e97668718ae7fc382be4cf1f0d0,unknown,Hong Kong Airport,First Class
26426c1ecf27abbbc9386995b46ee7f0,Royal Silk,Singapore Changi Airport,Business Class
5318e2d691146600f0944de881ce0922,Virgin Clubhouse,London Heathrow Airport,Business Class
26bac2fd28c17a6b32898be8ec7c2201,Senator Lounge review,Washington Dulles Airport,Business Class
24fc1692cc2c20273838e8e20eb846f9,Maple Leaf,Toronto Pearson Airport,Frequent Flyer
e5524a890fb2a29ed990923ad71fcc93,Dnata lounge,Singapore Changi Airport,Business Class
37cfbf0c712d93d7f80ca8314b202021,Miracle lounge,Bangkok Suvarnabhumi Airport,Frequent Flyer
9ee72bd1b603531402ac17933dd66266,Guangzhou,Guangzhou Airport,Business Class
7ab3e3f646e308c50a94edba3e67017d,United Club West,Denver Airport,Frequent Flyer
65e7264b9032e48be1e5e76d029ee49d,Aspire,Edinburgh Airport,Members
ad11ef1c65c4df033024c5d119aae03f,unknown,Brisbane Airport,First Class
c69df74f02ad9ecec62f94bf5c136e2c,unknown,San Francisco Airport,unknown
ea682cce41d5fbfdb197750f7fdc782f,Al Dhabi,Abu Dhabi Airport,Business Class
dc303c410f147db862194dc5d1e3b3d9,Qantas,Wellington Airport,Business Class
fce8b3847143da48c67cf5752b30e0b3,Senator Lounge,Paris CDG Airport,Frequent Flyer
a7c44be89cf81a271727a2c5b1e64ffe,DAA,Dublin Airport,Business Class
d385bee04e7719cdbca6480e1c7183be,Admirals Club,New York JFK Airport,First Class
5d66f49aaed3393fcf9cc77335718698,Koru Lounge,Auckland Airport,unknown
ef574fa58b6ee0126ee97f811ecb04ac,SkyClub,Memphis Airport,Business Class
53d03c7b31723259810b0d420dd290c1,Diamond,Bogota Airport,Business Class
e73739b45f1ba8f198eed00572f7d249,Business Lounge,Frankfurt Main Airport,Business Class
5931a25cf126e58263a5aa41c0b6184d,Korean Air,Los Angeles LAX Airport,Business Class
c0fd124b28dd8a17bbe108d450840b72,unknown,Hanoi Airport,Business Class
3cf43953dbf52d706e3371076e1bfed3,The Cabin,Hong Kong Airport,Business Class
e4b60b2a4c30a27f5cde023f596605be,Vista Lounge,Rome Fiumicino Airport,Frequent Flyer
0b086a61a5a1023318682eae7a489de6,Lounge Gate 21,Shanghai Pudong Airport,First Class
fc8bb73ab7dcdeed5d85754d0fa176ce,Norrsken Lounge,Stockholm Arlanda Airport,Members
9c146af7348d6ecea7fe1d075e9c0d07,unknown,Hamad  Doha Airport,Frequent Flyer
a82c929e6652d8f71e7d38f6a39db70e,Flagship,Miami Airport,Business Class
d4f9fcb51e6f9363468eded2e926a008,Weltbürger,Berlin Tegel Airport,Frequent Flyer
db163f58f5fe5f222f3ff52fbb67929d,Crown lounge,Amsterdam Schiphol Airport,Business Class
1691a2616c567bc82f94fcbdf4a4c419,Concorde lounge,London Heathrow Airport,First Class
ef2e68421d3c931b483203c97075a10a,unknown,Helsinki Vantaa Airport,Frequent Flyer
2907163e9075963e85caabd32dc15d41,Dubai,Dubai Airport,Business Class
6d43e689f8192d5b3f598531f1a4ad47,IGA Lounge Domestic,Istanbul Airport,Pay to Use
9543456ae343bc429229edca7d9b57b9,Gallery Lounge,Moscow Sheremetyevo Airport,Members
efb5145a465fa67ca063eac461734f6f,unknown,Washington National Airport,Business Class
ad2d878e9bc7317abc41cbbeb2861dc9,unknown,Luanda Airport,Business Class
a4f7a0bac1dd81a1506860ba66f3430c,First,Sydney Airport,First Class
92ab05b164104496f712dc0fc8150b14,unknown,Dar Es Salaam Airport,Business Class
e68dc31183142e83662f2cd0a194c6a4,Art & Lounge,Newark Airport,unknown
931867cbbcb4892319950fa234287299,Crown Lounge,Dubai Airport,Business Class
be1e8ac88721d49da526ebcc718c0947,unknown,Beirut Airport,Business Class
b9b898cba39e5835b5984f46c1a6b465,Senator Lounge,Munich Airport,Frequent Flyer
fa09233c649b6e3dfeaa554bab75bad9,Red Carpet,Newark Airport,unknown
d44cd00be4b68bdc8f80132fc377100b,First Class,KLIA Kuala Lumpur Airport,First Class
15554c80fdb07200c153e2f3efc6d4c3,unknown,Lusaka Airport,Business Class
443780e9496996f260ddacac0b5a257e,Sakura Lounge,Tokyo Haneda Airport,Business Class
387849c4ab653cf65403593c1837c641,Club Condor,Buenos Aires Airport,Business Class
ab22a31efc16674f89928c0aba815c74,Royal First Class,Bangkok Suvarnabhumi Airport,First Class
3498cb2b8da187066ff57a7879623712,Copa Club,Bogota Airport,Business Class
e87c0db26c1c21e7691751ea7bba62a1,Ahlan Business Class Lounge,Dubai Airport,Business Class
6bb678220f5e31bb47bdfa0b1c1952a2,The Loft,Brussels Zaventem Airport,Frequent Flyer
796dbb7b7309fe747d1518cb077d1112,Premier Lounge,Nadi Airport,Business Class
5ebfc46f036077c30e1bb5e79726b690,Golden Lotus,Ho Chi Minh City Airport,Business Class
745066c726e34e2e936d05134dc2268f,Oasis Lounge,New York JFK Airport,Business Class
beaa2c73d2aa8b2d58fab5732813fcbf,Senator / Star Alliance Lounge,Munich Airport,unknown
c5e83ee287887836e07afe1ecad58ab5,SAS Lounge,Stockholm Arlanda Airport,Business Class
3a9bfca66839567c075aca5f90f18467,Galleries,Athens Airport,Frequent Flyer
74bcd317164d4e2c90e59b44a6594374,Louis Tavern,Bangkok Suvarnabhumi Airport,Frequent Flyer
5faec0ba86eb67f017a37ef2fe890608,Songolo,unknown,Business Class
7ee71fe87e72a1f3ac57eaf3f007ef06,No 1 Lounge,London Heathrow Airport,Business Class
30486a1db753d26fcaf24029c51af227,unknown,Delhi Airport,unknown
286abbf05caf119278cbc80ddf54464a,Etihad Business Class Lounge,Abu Dhabi Airport,Business Class
f734455a4ffbc965b44851ea2e2a1841,Austrian Business Lounge,Vienna Airport,Business Class
34976c6707393da6647624651a5146f1,Oryx lounge,Doha Airport,Frequent Flyer
52bc0b3e380628743f4e28c6c40adac5,Galleries,Johannesburg Airport,Business Class
b6f3d343d24dab9bff3feab19e89aeeb,Ljubljana Business lounge,Ljubljana Airport,Business Class
fa97edc9e7d5f1c9c84e844235c74eb9,unknown,Boston Logan Airport,unknown
e56b1358223f8d88e9a2c545735e482c,Business Lounge,Hamad  Doha Airport,Business Class
5bab92174d78496f2e7105537ea5c1ca,Galleries Lounge T5,London Heathrow Airport,Business Class
66e2fc1cf025d53c86990de684ac0800,unknown,Denver Airport,unknown
54b296c47f3308ba33f119384fa80242,Sala VIP,Malaga Airport,Frequent Flyer
ed04a1354639e47205e4a932cef807d8,Maple Leaf,Paris CDG Airport,Business Class
8c768f31d94f2707eeb883ae75b671e2,Copa Club T1,Panama Tocumen Airport,Business Class
f40f8dda330a7e1284738d44f03bbecd,unknown,Auckland Airport,First Class
ccf9ff20c25083e70bb962c39e787237,Admirals Club,Honolulu Airport,Members
8cb96865cfdb46f026d1157d521deb23,Business class,Dubai Airport,Business Class
2635e578ef56fa275e09930ba236328f,Senator / Star Alliance Lounge,unknown,unknown
96a5c3c280f3ff9e009860cca7e2bfdc,Gatwick North,London Gatwick Airport,Business Class
881c424c99424b88b502f8f7bea0dc95,Business Lounge,Hanoi Airport,Business Class
0dd84d6eef8c5c73fb100d73d3b09712,Non Schengen Crown Lounge,Amsterdam Schiphol Airport,Business Class
4c3f99319cb908183892ff22b35d82a0,Senator Lounge,Zurich Airport,Frequent Flyer
fe9e4b5a1f53edd40c6ff294eb8d81d3,Lotus Lounge Domestic,Da Nang Airport,Business Class
d281e3986c6ea5299b65b1d308dd3dbd,iCare Lounge,Paris CDG Airport,Business Class
75138aafb14399f5f7a53382ea47d670,unknown,Riga Airport,Business Class
51151a46a2a8720c25b34924ad5e99f5,Louis Tavern Lounge,Bangkok Suvarnabhumi Airport,Business Class
ba4816837bb9e04e6f62f71778dafbba,SkyTeam,London Heathrow Airport,Business Class
88bf64bbd69bc973fbdea95d9b29cf6c,Alaska Lounge,Seattle Airport,Members
bdcbefd2952ced6d32ea547017a3b2d0,Etihad First,Abu Dhabi Airport,First Class
b211abe2ce08c588d69753a15d90e5e8,King David lounge,Paris CDG Airport,Business Class
8cd9174390c74a0692058ac6e8f6b3ea,Boardroom,Seattle Airport,Frequent Flyer
846f7f4e766312a5c41115992522ada7,Domestic Lounge,Phuket Airport,Business Class
d8359a13c2e25c4b54c89e503c4b3a43,DNATA Lounge,Singapore Changi Airport,First Class
24b51ab6d1bfe3e100958dd370facf4d,Golden Falcon Lounge,Bahrain Airport,Business Class
a5323bb06ee838c128b53a3e805945ad,Prestige Class,Seoul Incheon Airport,Business Class
3530491614d1c2a4c1bb86566ae170fe,Skypass Lounge,Bangkok Suvarnabhumi Airport,unknown
ac445de03b5dac90db2ae2798222da63,Silver Kris Lounge,Singapore Changi Airport,Business Class
0677c87e80797332deae44a6041c3e3e,Delta Sky Club,Detroit Airport,unknown
1b913d92da39b08c03ce95bc4629cbf1,Main Business Class Lounge,Dubai Airport,Business Class
2b150d52ac4ba10c077955b74e1317ae,La Croix du Sud,Toulouse Airport,Business Class
cf540a678f2cd67d9ddcca64d3c1ad73,Air New Zealand Lounge,Auckland Airport,Business Class
55782376afc7b947857f019785d4d507,Pagasa,Manila Airport,Business Class
5b4ccc8e936c3714190ee27cd11078e4,ANA Lounge,Tokyo Haneda Airport,Frequent Flyer
8af0f63cbb6d629883e4e7f5590d696b,Delta Sky,Orlando Airport,Business Class
1e69583816eea8e4fbb36b9118efdb17,Plaza Premium,Montréal Airport,Business Class
949a8d720c0591d398c42b79fa9c482a,Senator Lounge G-concourse,Munich Airport,Frequent Flyer
93173ed8f3db7372b0a6313876ab45ff,Msafiri Lounge,Nairobi Airport,Frequent Flyer
acf56e3c369887420e06d79977a0d942,Lufthansa Business Class,London Heathrow Airport,Business Class
35d802aaf35a0adc89a1bc692358dd1c,Iberia Lounge T4S,Madrid Barajas Airport,Frequent Flyer
99f19554625eec2da52cd1bcf0ee2fd6,Business Lounge,Hamburg Airport,Business Class
06958d92c8d7a5a7d92debb42aba9298,Coral Executive Lounge,Phuket Airport,Pay to Use
aedae7144a9ddabea0b27a0ac3b05561,La Vallette Club,Malta Airport,Frequent Flyer
8b0a05b3cc10a1595340e29b28e145e6,No 1 Traveller,London Gatwick Airport,Business Class
e60bf9a46aec2144700c9b4538c1484f,unknown,unknown,Business Class
6d6143a4946ad5f0caf97d1ab5630bdf,unknown,Zurich Airport,Business Class
3e572b1c421c04445e45c06fdf4c4a57,Terraces Lounge,New York JFK Airport,Business Class
f12beff42a2c7e0783f40668160ed91f,unknown,KLIA Kuala Lumpur Airport,Business Class
822f3649fb109c59f84d3b0ec1d61613,Saga Lounge,Keflavik Airport,Business Class
c4e77d8bfd1706f6652a3c2839f55dc7,International Club Lounge,Tampa Airport,Business Class
de70e10b696a3a58e8464cb966aaccd3,Aer Lingus,New York JFK Airport,Business Class
0c011868fb05bc8c04025af085b1f935,Star Alliance Lounge,unknown,Business Class
9beb3a3fefbb69dd0d2c6129a078312f,unknown,Guayaquil Airport,Business Class
47f4b9bd6596a360f14afe524ec77c9f,SASCO,Ho Chi Minh City Airport,Business Class
57b46772a27581f8a57b333647323e93,SkyClub,Chicago O'Hare Airport,unknown
f3dd06ae03b8aab1f4c61839c9b8fbd4,Club Lounge,London Heathrow Airport,Business Class
a3d2ef16a79830a45b865c5347074431,unknown,Doha Airport,Business Class
0aae963310a88d54a17ead4a186d5941,unknown,Prague Airport,Business Class
a8f25d2fef060fb071cb3346a5b52809,unknown,Glasgow Prestwick Airport,Business Class
443e0a927ae9aac6670aa70260d5076d,Panorama,Zurich Airport,Business Class
48ae9b634ebc00a88e31893981196686,Copa Lounge,Panama Tocumen Airport,Business Class
4c41ddc76587e5f4b05d73a72aa281f7,Serendib,Colombo Airport,Business Class
98f30ab1ee087a59af703108f779b9cb,unknown,Dubai Airport,Frequent Flyer
f1e5f3614a399e9a394bc7fc3c7a5137,Express,Oakland Airport,Business Class
a5f988f416d90a941e223e3a271fc5ae,Qantas international,Melbourne Airport,Business Class
7ccbfd868792c875fe386844f9bb4c79,Club Europe,Jersey Airport,unknown
158de7b3e77edabceaf5bc214a2f4348,unknown,Lisbon Airport,Business Class
1e91560654ea150fd71caa25fa3160dc,Rose Lounge,Ho Chi Minh City Airport,Pay to Use
807b0ef736cfe635097760c63fdbe71c,Crown Lounge 52,Amsterdam Schiphol Airport,Business Class
d64c09414a74a03ad12486eafc2e00ae,Maple Leaf Lounge,Toronto Pearson Airport,Pay to Use
43636fbb4e3069b39e94d92a6f639692,unknown,Brussels Zaventem Airport,Business Class
381a43744204f1d31008848485555082,unknown,Newark Airport,First Class
29fc024a4753e3abe4d1ae93e76de364,T5 Satellite B,London Heathrow Airport,Frequent Flyer
4cc5e6b334061e8f7bc7450f32bec96e,Krisflyer,Perth Airport,Business Class
